bin,t_stat,p_val
147,-0.7870737017680127,0.22573328465388948
148,1.303955510434513,0.11230551822387307
149,0.40442680950318116,0.3476706861155195
150,0.34292967657311973,0.36976256762515064
151,-0.4120649829202226,0.3449666329477429
152,0.4841792023011837,0.3199114460036265
153,-0.8496183082906328,0.20878217870754867
154,1.4380108957854425,0.09213930883764783
155,-1.011796757917785,0.16903112870135822
156,-0.1664415620650584,0.4357443684852467
157,-0.5484371140861627,0.2983657196893836
158,-1.5226664856347805,0.08108649888157499
159,-0.676681933012441,0.2578103189796808
160,1.7534767295657412,0.05671070541425477
161,1.5467426612449986,0.07816444599067264
162,2.996331278081028,0.007522805497784878
163,1.283527350930523,0.11568406747521595
164,-0.7425576114485395,0.2383411822833017
165,1.3816703218243434,0.10020128685700486
166,0.5564459265135558,0.29573530571374196
167,1.6928720128681773,0.06236463420214085
168,1.4401669385120297,0.09184227147684625
169,0.7270123401000833,0.24284892406485276
170,0.9838081867569303,0.17545830742003504
171,0.6312496766458765,0.2717871090984604
172,1.1178906256230345,0.14628219719669855
173,-1.1324403926234665,0.1433584796133567
174,0.2412544191410695,0.4073822701630077
175,-2.921856213105659,0.008490231246874091
176,-1.3717205246886168,0.10168621462963842
177,-0.18098295487406935,0.43019550267997064
178,-1.9085723519213234,0.04433196986298625
179,-2.3692486662081076,0.020980298178964477
180,-1.9799336539646555,0.0395340248127568
181,2.3393122401758673,0.02203494587302734
182,0.9036679631919311,0.19485916903141404
183,-1.5247588756218178,0.08082876720304245
184,-1.234071606179983,0.1242144014340436
185,-3.725969585102173,0.002363404912074842
186,-0.8528730326871525,0.2079246779250824
187,-1.4268052439851093,0.09369656230514856
188,-0.16495802462491116,0.4363113316064109
189,-1.1024606754990123,0.14943388436346378
190,-1.66166451455655,0.06547296284439942
191,-2.1165677312332662,0.031695017762965697
192,1.8770492746773535,0.046622160424357184
193,-0.33946285832905254,0.37102408665672615
194,1.0651852314381223,0.15726662168700092
195,0.22845068351527245,0.41220105339480795
196,-2.07434113705172,0.03394244958860202
197,-0.8746950140865656,0.20223853983206114
198,0.915628346137741,0.19186950707372397
199,-2.2466269751214054,0.025642547059788336
200,-0.19502073474984544,0.42485411149727437
201,-0.4684189385685371,0.32531119468465713
202,-1.1012166342874332,0.14969029058712804
203,-0.8765127274125482,0.20176986302284455
204,-0.9080359078736453,0.19376350476051651
205,-1.00303769370288,0.1710232260289406
206,-1.3354518233136903,0.107258784492882
207,-1.0215656922530538,0.16683003660850815
208,-1.0367125822038001,0.1634602192156135
209,-1.0491015238035424,0.16074273375303225
210,-1.2158453390290636,0.12748577742704745
211,,
212,1.3874617311909343,0.09934553651347387
213,1.4315863663677648,0.0930293610870774
214,0.9005026313728518,0.1956559260382042
215,1.3042161282752163,0.11226295458429614
216,0.9524502059066503,0.18287307326573282
217,0.4907014927958278,0.31768973487117935
218,1.4862282537651779,0.08569256909388547
219,0.9601905597115775,0.18102176164105327
220,0.59532521880376,0.2831462246897049
221,1.2425815364566835,0.12271071760347246
222,0.8243737317300031,0.21551605750701242
223,-2.516474262887946,0.016479383914540364
224,-2.0159263294195546,0.037305528158578266
225,-0.9172387282725847,0.1914694980344111
226,-1.1089617816305775,0.14809955004005657
227,-0.15708952200884174,0.439320973048043
228,0.23614569922559558,0.40930305385466825
229,-0.5172667667933042,0.3087207991052662
230,1.1493452425069683,0.14001986596630925
231,0.22457737114384377,0.41366191382750045
232,-1.5008025445436277,0.08382333804664976
233,0.9911078607589973,0.1737647244088954
234,0.0190125113124496,0.49262297572024766
235,-1.2702679548235078,0.11792200398395493
236,-0.5587220319649066,0.2949900293002735
237,-2.4581579340155892,0.018134041315192202
238,-0.4008248153038506,0.34894903449795084
239,-3.273287655580185,0.004815994494811446
240,2.3414885488044583,0.021956541539164973
241,3.00114990992078,0.007464251396315355
242,1.5598454029572892,0.07661383288775617
243,3.1044603749641775,0.006315612695204981
244,2.011857790600367,0.0375512882956742
245,-0.2268090228786427,0.4128200499744514
246,0.8422997036812169,0.2107192828013511
247,-1.1338352830494154,0.14308062806028313
248,0.344210522343455,0.3692969037025021
249,-2.4735413376312128,0.017682101819636014
250,0.5676158638348141,0.29208765275662635
251,-0.3241069369916773,0.37663125990604523
252,-0.7021402816907272,0.2501728998131164
253,-0.9794861191696316,0.17646683260650642
254,1.2941979834643662,0.11390885041150639
255,1.9355758403281729,0.042454929725938326
256,0.2598067562632839,0.40042927480190643
257,-1.1470554357893374,0.1404684336614162
258,0.5071850477786769,0.31210927760443596
259,-2.6188857831375962,0.013930898799908477
260,-1.3116820598495897,0.11104936263491814
261,-0.4052770280626807,0.3473692390883659
262,-1.7271315755642955,0.05910798787821227
263,-1.7752270385055708,0.05479946153384245
264,1.8863790225084407,0.045932997815921604
265,1.3946631803274914,0.09829017950964851
266,2.0972737008717757,0.03270349899953313
267,-0.025433326677567477,0.49013216343544486
268,-0.039527252411213167,0.4846664826181015
269,-1.708338261379466,0.060874620546297074
270,0.12639172620640654,0.4511002243473896
271,-3.2199743419763704,0.005244910415846772
272,-2.562419055623505,0.01528279077452455
273,-5.1798030002883,0.00028975132989321115
274,2.9346327380675676,0.008315618853289864
275,3.683730423281339,0.0025230959849885867
276,0.05751853567588933,0.47769446536334287
277,2.7169018996097547,0.011863925881201207
278,1.2961956045485157,0.11357905732017362
279,0.8203181000492388,0.21661154082994205
280,-0.39301118547029185,0.3517290049149947
281,0.9238695060289523,0.189828773913997
282,-1.4416988734809906,0.09163172276156792
283,1.0058351364076301,0.1703850882612776
284,-1.4954575924297968,0.08450465247941556
285,0.5481441104832175,0.2984621905595829
286,-1.9481456469442748,0.04160707161110386
287,-2.1736407908735953,0.0288849456203068
288,-2.7996623616610927,0.010362031560411879
289,0.32136998951229967,0.3776339119529683
290,-0.7613359891778623,0.23296816358955003
291,-0.9319423777516463,0.18784494332817953
292,-0.6512975356404567,0.2655653196771621
293,-0.8862615518411538,0.19926927445136183
294,-0.7812353906772516,0.22736125669431773
295,-1.120596349142625,0.14573496164315797
296,-0.9465020269350579,0.1843051338766168
297,-0.8926360322133268,0.19764609539063893
298,-1.4097272170566613,0.09611368367584265
299,-1.1608255878830587,0.1377880901578489
300,,
301,1.0972260472272186,0.15051510412030839
302,1.1041468739223115,0.149086895340894
303,0.6551804443748587,0.26437012930296466
304,0.7835267344769484,0.22672140749635644
305,1.2935324298097848,0.1140189061514001
306,0.8907699545847448,0.19812029488983685
307,1.254744424207571,0.12058759387550307
308,0.9964407781449389,0.17253517684511444
309,1.118028528125136,0.14625426716597995
310,1.0685517921923608,0.15654640397833608
311,0.4981061149806268,0.3151767861765448
312,-1.0835140733649107,0.15337629409915357
313,0.7009617353370847,0.2505233300661347
314,-1.096325252303847,0.15070177971756085
315,-0.8612022405504476,0.205741366625058
316,-1.266346136135141,0.11859077914384286
317,-1.7456542135199338,0.057412999188006776
318,-1.6510218362051001,0.06656479206759422
319,1.1678046591965228,0.13644532858659578
320,-0.5446791250146622,0.2996042923424397
321,2.4068713414207803,0.019725447891618907
322,1.8857557131323457,0.0459787397259274
323,-0.07739548837861263,0.47000112263841853
324,1.4363845473452745,0.09236392161903104
325,-0.5734886981858565,0.2901797197913274
326,0.9691229400965679,0.17890251522114065
327,0.5652341668281375,0.2928633551933728
328,0.7934340564158923,0.22396857461830522
329,-0.9564901024989244,0.18190510006123733
330,2.75549254950006,0.011137887512920315
331,5.686061075825171,0.0001497769880088375
332,1.883885567905723,0.046116238617977284
333,5.214732131354819,0.00027653506655913386
334,0.07606553071970516,0.47051550790398167
335,-0.624640089937633,0.2738569248681262
336,-2.8992240719938325,0.00880880897742728
337,-1.8691524052352073,0.04721305921341396
338,-2.7226397165854963,0.011753011116668492
339,-2.2666300389600322,0.024817884117584347
340,-4.425695872365954,0.0008287267078441237
341,-4.697631476144829,0.000561956921661022
342,-6.4649236078298795,5.804993031811759e-05
343,-6.106910612815911,8.887419411011321e-05
344,0.08838587062795698,0.46575273577262205
345,3.6537942943796398,0.0026431267566180876
346,9.67743134792426,2.348935298875271e-06
347,3.548241221094609,0.0031165244826177564
348,4.410634710993896,0.0008470157319207799
349,5.867741839589538,0.00011921665123561697
350,2.058468730360896,0.034826295466243024
351,2.468551408492754,0.01782745394353412
352,0.44464950537584824,0.33353679611773834
353,1.0694667393145845,0.15635110762036267
354,-0.2707399778343638,0.3963488598951575
355,-0.009921191350867362,0.4961503015896396
356,-0.664618923645738,0.2614783345030721
357,-0.3288892424502666,0.37488166009634816
358,0.2598097863301281,0.4004281421468915
359,-1.7352493512373726,0.05835955064225041
360,0.8825443328347509,0.20022015458216164
361,-0.915163534910977,0.1919850749039368
362,-1.8538863841067115,0.04837534082090806
363,-0.16428116576314356,0.4365700577299515
364,0.8258386995895514,0.21512127751320154
365,-1.0556112036773466,0.1593287827307166
366,-0.5941249093513441,0.2835303384447848
367,2.5145371644640817,0.016531845386918726
368,2.549112883582755,0.015620090780391697
369,-0.3224787393529553,0.37722761586620224
370,0.9744018618428809,0.1776587090363933
371,-0.5271438953996723,0.3054195207212933
372,0.8099639812082713,0.21942544508962475
373,-0.8920898697840939,0.19778480041887403
374,1.0559156260817122,0.15926289438816255
375,0.3695130076336385,0.3601449806381626
376,-1.199817588159334,0.1304203025368725
377,-0.4757789522952828,0.32278405624649437
378,0.9266977926771817,0.18913203464289396
379,-0.8642251952734296,0.2049529290336093
380,-0.6239392712622047,0.2740769243844422
381,2.6452823840587225,0.013340865258408233
382,3.4308676468156034,0.0037489754174865435
383,2.3525388676088537,0.021562669648681233
384,-0.2302503118029685,0.4115227889601433
385,2.0058226215635884,0.037918693964110295
386,1.101264772382611,0.14968036256438155
387,-0.9122325204731109,0.19271497582063846
388,-2.2335553971266586,0.026195880649221782
389,-1.1313686255005622,0.14357225765624795
390,-1.7663667966857681,0.055570726016752024
391,-2.364366190792611,0.021148835411006792
392,-4.6152735894212205,0.0006314002405433063
393,-2.5615242416740784,0.01530524262035951
394,-1.8043972887935242,0.05232977697838971
395,3.530059303375228,0.003206674307281844
396,5.910950654574719,0.00011299236129894602
397,3.0226273355148403,0.007208910136274795
398,1.3945886655155282,0.09830105004174958
399,-1.0430715477112487,0.16206104734459045
400,-1.1943430100428536,0.13143512026076148
401,-3.016261377506936,0.007283643138978632
402,-2.102623173199608,0.03242082451634017
403,-5.203257300446815,0.000280803585370578
404,-5.7952827586099,0.0001305065847586423
405,1.327964124394001,0.10844089864060895
406,2.6198446677063285,0.013909011774767985
407,1.5641233873851645,0.07611353146469842
408,3.8954838146601354,0.0018221927451642149
409,2.4499690545133768,0.01837929204071205
410,2.54610704801,0.015697313933023982
411,1.6000575744088936,0.07202500933986453
412,-0.8574212246533193,0.20673048909070268
413,-2.321300585966613,0.02269453006465269
414,-0.8077298498209865,0.22003582900727575
415,-4.737627530611002,0.0005312312473444625
416,-8.314849869356635,8.119795800882235e-06
417,-7.375655649960026,2.1053954158623433e-05
418,-0.022451955975975095,0.4912886705059343
419,-1.3309949305235256,0.10796109442396329
420,-1.889367737333754,0.045714263408370176
421,-1.6489162645734825,0.06678274925759789
422,3.362135414966738,0.004180375200534744
423,6.001909686739844,0.00010101283461366316
424,2.7702887475159192,0.010871620386937944
425,2.9551043491401563,0.008043475944974475
426,1.182625447936524,0.1336286732367971
427,2.004351251092174,0.03800878637930485
428,1.5969333929895035,0.07237249332993247
429,2.2987707398995902,0.023547009114720074
430,1.550174181017865,0.07775567548373373
431,0.5627652613132466,0.2936686444733547
432,-0.10618772339304867,0.458881302713939
433,-0.8866862281382738,0.19916084388894445
434,1.303816845975436,0.1123281701655766
435,-1.1627176215904962,0.13742302476881524
436,0.9922266933915523,0.17350622756447448
437,0.1317806499551732,0.44902838744409446
438,0.2500487502570204,0.4040819115418406
439,1.2807555054950288,0.11614895860805617
440,-0.315617641175419,0.3797443752481954
441,-0.323569363480912,0.37682811750350864
442,-0.5101370181479039,0.3111151624139977
443,-0.17546477725784387,0.4322993566515596
444,-0.553104588141372,0.29683121385604805
445,-0.8894800285817659,0.19844855612646067
446,-2.5916251562950263,0.014567852095457946
447,-1.0550138000208382,0.1594581439859248
448,-0.5430482995430472,0.3001426362559001
449,4.239527400147801,0.0010879034056250241
450,1.3170117645103498,0.1101897698934056
451,2.422335646480933,0.019231508741413363
452,0.8978307957072701,0.19633026760705702
453,-1.5735157954511736,0.07502532073685801
454,-1.4624573964745917,0.08881978551534522
455,0.24739105016583712,0.4050784683594652
456,-2.4217570387687593,0.01924976668563617
457,-0.7496462384773857,0.23630361165219987
458,-1.462005256863796,0.08888022160466164
459,-0.3028819919404603,0.3844318224237936
460,1.51746840005655,0.08172992429878848
461,2.3677336255459798,0.02103245291705419
462,-0.05479706098033451,0.4787486439151197
463,1.6706203216665283,0.06456682199196295
464,2.2566985256094396,0.02522402744030785
465,0.1532891314592933,0.44077608267358676
